id,instansi,jenis_pengadaan,tanggal,nilai_kontrak,harga_pasar,hps,spesifikasi_score,vendor_reliability,price_markup_ratio,price_risk,spec_risk,vendor_risk,probability_risk,impact_score,estimated_loss,risk_level,value_bucket
PCKT-100723,Kemendikbud,Konstruksi,2025-01-14,50000000,57294726,56930770,0.919,0.29,0.0,0.0,0.08099999999999996,0.71,0.19774999999999998,0.0,0.0,Rendah,Kecil
PCKT-100761,Kominfo,Jasa Konsultan,2025-01-14,50000000,42887848,43910969,0.917,0.464,0.16583140287197437,0.23304737381078966,0.08299999999999996,0.536,0.27127368690539483,0.0,0.0,Rendah,Kecil
PCKT-100119,Kemendikbud,Alkes,2025-01-15,50000000,45676833,38331946,0.763,0.751,0.09464682019438607,0.14052617838278425,0.237,0.249,0.19176308919139212,0.0,0.0,Rendah,Kecil
PCKT-100658,Pemprov Jabar,Konstruksi,2025-01-15,50000000,55146421,62996125,0.626,0.619,0.0,0.0,0.374,0.381,0.18875,0.0,0.0,Rendah,Kecil
PCKT-100116,Kemenag,Barang-IT,2025-01-15,50000000,52267645,51382806,0.753,0.324,0.0,0.0,0.247,0.6759999999999999,0.23074999999999998,0.0,0.0,Rendah,Kecil
PCKT-100841,Kemenkes,Konstruksi,2025-01-16,50000000,42240351,40879159,0.935,0.374,0.18370228504966732,0.2546666090555362,0.06499999999999995,0.626,0.3000833045277681,0.0,0.0,Rendah,Kecil
PCKT-100692,Kemenhub,Alkes,2025-01-16,50000000,48768699,43689458,0.685,0.402,0.025247772141717376,0.03959137632964038,0.31499999999999995,0.598,0.24804568816482017,0.0,0.0,Rendah,Kecil
PCKT-100068,Kominfo,Barang-NonIT,2025-01-16,50000000,50554963,59314520,0.822,0.667,0.0,0.0,0.17800000000000005,0.33299999999999996,0.12775,0.0,0.0,Rendah,Kecil
PCKT-100224,Kominfo,Konstruksi,2025-01-16,50000000,41820874,38450063,0.773,0.481,0.19557520486061578,0.2686918248040786,0.22699999999999998,0.519,0.3208459124020393,0.0,0.0,Rendah,Kecil
PCKT-100968,Kementerian Y,Konstruksi,2025-01-16,50000000,47521881,52458842,0.903,0.704,0.05214690470690754,0.08004916219105007,0.09699999999999998,0.29600000000000004,0.13827458109552504,0.0,0.0,Rendah,Kecil
PCKT-100141,Pemkab X,Konstruksi,2025-01-16,50000000,49292788,52819331,0.691,0.235,0.014347169813158063,0.02269399942183825,0.30900000000000005,0.765,0.27984699971091914,0.0,0.0,Rendah,Kecil
PCKT-100598,BPK,Barang-NonIT,2025-01-16,50000000,47019417,53044381,0.489,0.724,0.0633904712174547,0.096450834708107,0.511,0.276,0.2449754173540535,0.0,0.0,Rendah,Kecil
PCKT-100127,Pemprov Jateng,Barang-NonIT,2025-01-16,50000000,44650393,44993639,0.748,0.733,0.11981097232447652,0.17444348441574165,0.252,0.267,0.21697174220787083,0.0,0.0,Rendah,Kecil
PCKT-100506,Pemprov Jabar,Konstruksi,2025-01-17,50000000,42273250,40547493,0.701,0.391,0.18278107313726766,0.253567223043062,0.29900000000000004,0.609,0.35378361152153104,0.0,0.0,Rendah,Kecil
PCKT-100776,Pemkab X,Jasa Konsultan,2025-01-17,50000000,43279684,36303334,0.932,0.979,0.15527645719409597,0.21998515818419906,0.06799999999999995,0.02100000000000002,0.13224257909209952,0.0,0.0,Rendah,Kecil
PCKT-100329,Kemenkeu,Alkes,2025-01-17,50000000,44988080,56640154,0.728,0.454,0.11140551008178166,0.16326579538160813,0.272,0.546,0.2861328976908041,0.0,0.0,Rendah,Kecil
PCKT-101000,BPK,Jasa Konsultan,2025-01-18,50000000,36115720,38810335,0.875,0.488,0.3844386876407282,0.45941419331282984,0.125,0.512,0.3889570966564149,0.0,0.0,Rendah,Kecil
PCKT-101081,Kemenkeu,Konstruksi,2025-01-18,50000000,42918363,43731835,0.985,0.881,0.16500249555184573,0.23202952676562683,0.015000000000000013,0.119,0.14951476338281341,0.0,0.0,Rendah,Kecil
PCKT-100019,Kemenhub,Konstruksi,2025-01-18,50000000,45053246,37729777,0.865,0.141,0.10979794885367417,0.16111086287596044,0.135,0.859,0.3290554314379802,0.0,0.0,Rendah,Kecil
PCKT-101182,Kemenkeu,Konstruksi,2025-01-19,50000000,42174661,44394220,0.869,0.554,0.18554598459013102,0.2568620426162018,0.131,0.44599999999999995,0.2726810213081009,0.0,0.0,Rendah,Kecil
PCKT-100660,Pemprov Jateng,Barang-NonIT,2025-01-20,50000000,33557117,32546110,0.929,0.786,0.4899968909724873,0.5434216791590364,0.07099999999999995,0.21399999999999997,0.3429608395795182,0.0,0.0,Rendah,Kecil
PCKT-100711,Pemkab X,Jasa Konsultan,2025-01-20,50000000,35878463,37929610,0.852,0.705,0.39359369993079135,0.46727499172098064,0.14800000000000002,0.29500000000000004,0.34438749586049033,0.0,0.0,Rendah,Kecil
PCKT-100468,Kemendikbud,Barang-NonIT,2025-01-20,50000000,34796196,39039707,0.791,0.521,0.4369386814581686,0.5029685078137359,0.20899999999999996,0.479,0.42348425390686795,0.0,0.0,Rendah,Kecil
PCKT-100800,Kemenkeu,Barang-IT,2025-01-20,50000000,36723272,41924653,0.828,0.894,0.3615344515053016,0.4392359905105514,0.17200000000000004,0.10599999999999998,0.2891179952552757,0.0,0.0,Rendah,Kecil
PCKT-100367,Kemenkeu,Jasa Konsultan,2025-01-20,50000000,43494790,49370357,0.737,0.134,0.1495629706454497,0.21282189943298635,0.263,0.866,0.3886609497164932,0.0,0.0,Rendah,Kecil
PCKT-100685,Kemenhub,Barang-NonIT,2025-01-21,50000000,50203215,56583201,0.583,0.394,0.0,0.0,0.41700000000000004,0.606,0.25575000000000003,0.0,0.0,Rendah,Kecil
PCKT-100064,Kemenhub,Barang-IT,2025-01-21,50000000,41237340,43359469,1.0,0.986,0.21249333734911127,0.2882220895534694,0.0,0.014000000000000012,0.1476110447767347,0.0,0.0,Rendah,Kecil
PCKT-100803,Kemendikbud,Konstruksi,2025-01-22,50000000,32754292,29548846,0.933,0.263,0.5265175018895234,0.5693363995465763,0.06699999999999995,0.737,0.4856681997732881,0.0,0.0,Rendah,Kecil
PCKT-100303,Kemendikbud,Konstruksi,2025-01-22,50000000,46130511,49522611,0.767,0.206,0.08388133831858052,0.1255937035889969,0.23299999999999998,0.794,0.3195468517944985,0.0,0.0,Rendah,Kecil
PCKT-100273,Kemenhub,Barang-IT,2025-01-23,50000000,47833276,51084862,0.852,0.477,0.04529742014743042,0.06991181266205748,0.14800000000000002,0.523,0.20270590633102875,0.0,0.0,Rendah,Kecil
PCKT-101097,Kementerian Y,Konstruksi,2025-01-23,50000000,40046618,41293983,0.922,0.486,0.24854488336568148,0.32811750567564346,0.07799999999999996,0.514,0.3120587528378217,0.0,0.0,Rendah,Kecil
PCKT-100118,Kemenhub,Alkes,2025-01-23,50000000,48161782,54366009,0.737,0.323,0.03816756614196709,0.059240833587025254,0.263,0.677,0.26462041679351267,0.0,0.0,Rendah,Kecil
PCKT-100933,BPK,Barang-NonIT,2025-01-23,50000000,49103766,56642556,0.594,0.633,0.018251838362051496,0.028780656127912474,0.406,0.367,0.20764032806395624,0.0,0.0,Rendah,Kecil
PCKT-100868,Kominfo,Jasa Konsultan,2025-01-23,50000000,43722125,50545975,0.839,0.236,0.1435857703622594,0.20525759251915576,0.16100000000000003,0.764,0.3338787962595779,0.0,0.0,Rendah,Kecil
PCKT-100802,Kominfo,Jasa Konsultan,2025-01-24,50000000,57077567,51682055,0.667,0.673,0.0,0.0,0.33299999999999996,0.32699999999999996,0.16499999999999998,0.0,0.0,Rendah,Kecil
PCKT-100932,Pemprov Jabar,Barang-NonIT,2025-01-24,50000000,55708223,50907390,0.647,0.939,0.0,0.0,0.353,0.061000000000000054,0.10350000000000001,0.0,0.0,Rendah,Kecil
PCKT-100036,Pemprov Sumut,Barang-NonIT,2025-01-24,50000000,38086676,34270019,0.901,0.846,0.3127950572530929,0.39375561074170495,0.09899999999999998,0.15400000000000003,0.26012780537085245,0.0,0.0,Rendah,Kecil
PCKT-100722,Kementerian Y,Barang-NonIT,2025-01-25,50000000,43048842,43537777,0.89,0.899,0.1614714281977666,0.22767843840327273,0.10999999999999999,0.10099999999999998,0.16658921920163636,0.0,0.0,Rendah,Kecil
PCKT-100829,Pemprov Jabar,Jasa Konsultan,2025-01-25,50000000,64095473,70907812,0.724,0.382,0.0,0.0,0.276,0.618,0.2235,0.0,0.0,Rendah,Kecil
PCKT-100555,Kementerian Y,Jasa Konsultan,2025-01-25,50000000,46319625,53427198,0.844,0.491,0.0794560620903127,0.1193805505753629,0.15600000000000003,0.509,0.22594027528768146,0.0,0.0,Rendah,Kecil
PCKT-100418,Kemenhub,Konstruksi,2025-01-25,50000000,47544927,46990888,0.816,0.633,0.05163690755062049,0.07929818013581968,0.18400000000000005,0.367,0.17739909006790985,0.0,0.0,Rendah,Kecil
PCKT-101099,Pemprov Jabar,Jasa Konsultan,2025-01-26,50000000,57759116,57570122,0.822,0.794,0.0,0.0,0.17800000000000005,0.20599999999999996,0.096,0.0,0.0,Rendah,Kecil
PCKT-101114,Kemenag,Alkes,2025-01-26,50000000,49239974,46210241,0.822,0.699,0.015435142187524307,0.024393770637203493,0.17800000000000005,0.30100000000000005,0.13194688531860177,0.0,0.0,Rendah,Kecil
PCKT-101068,Pemprov Jabar,Barang-IT,2025-01-26,50000000,55697725,69386960,0.843,0.878,0.0,0.0,0.15700000000000003,0.122,0.06975,0.0,0.0,Rendah,Kecil
PCKT-100663,Pemprov Jabar,Barang-NonIT,2025-01-26,50000000,41534555,41901944,0.65,0.373,0.2038169182262817,0.27827209150769694,0.35,0.627,0.3833860457538485,0.0,0.0,Rendah,Kecil
PCKT-100981,Kemenag,Alkes,2025-01-27,50000000,45736123,48258400,0.838,0.691,0.09322777534073012,0.13857255034792137,0.16200000000000003,0.30900000000000005,0.1870362751739607,0.0,0.0,Rendah,Kecil
PCKT-100332,Kemendikbud,Barang-IT,2025-01-27,50000000,45611940,54067254,0.865,0.726,0.09620419565578663,0.14266514983391632,0.135,0.274,0.17358257491695817,0.0,0.0,Rendah,Kecil
PCKT-101084,Kemenkeu,Konstruksi,2025-01-27,50000000,46951937,52886777,0.989,0.805,0.06491879131631992,0.09865759525869056,0.01100000000000001,0.19499999999999995,0.10082879762934527,0.0,0.0,Rendah,Kecil
PCKT-100290,Pemprov Jabar,Barang-NonIT,2025-01-27,50000000,56691781,51371534,0.697,0.406,0.0,0.0,0.30300000000000005,0.594,0.22425,0.0,0.0,Rendah,Kecil
PCKT-100958,Kemenkes,Barang-IT,2025-01-27,50000000,50817121,59248408,0.711,0.546,0.0,0.0,0.28900000000000003,0.45399999999999996,0.18575,0.0,0.0,Rendah,Kecil
PCKT-100570,Kemenag,Barang-NonIT,2025-01-27,50000000,45229994,50890023,1.0,0.693,0.10546112387279999,0.1552696358239687,0.0,0.30700000000000005,0.15438481791198436,0.0,0.0,Rendah,Kecil
PCKT-100586,Pemprov Sumut,Barang-NonIT,2025-01-27,50000000,52983828,53046692,0.836,0.374,0.0,0.0,0.16400000000000003,0.626,0.1975,0.0,0.0,Rendah,Kecil
PCKT-100105,Kementerian Y,Alkes,2025-01-28,50000000,36691543,31163574,0.871,0.652,0.3627118379840281,0.44029137366340565,0.129,0.348,0.33939568683170285,0.0,0.0,Rendah,Kecil
PCKT-100187,Pemprov Jateng,Barang-IT,2025-01-28,50000000,49458562,52943343,1.0,0.915,0.010947305746576295,0.017363181236060066,0.0,0.08499999999999996,0.029931590618030024,0.0,0.0,Rendah,Kecil
PCKT-101078,Kemendikbud,Konstruksi,2025-01-29,50000000,51190262,55098745,0.84,0.526,0.0,0.0,0.16000000000000003,0.474,0.1585,0.0,0.0,Rendah,Kecil
PCKT-100674,Pemprov Jabar,Alkes,2025-01-29,50000000,45990081,52991290,1.0,0.095,0.08719095319706004,0.1302117824890624,0.0,0.905,0.2913558912445312,0.0,0.0,Rendah,Kecil
PCKT-100338,Pemprov Jateng,Konstruksi,2025-01-29,50000000,46904076,46412817,0.965,0.775,0.06600543628660333,0.10022333644543113,0.03500000000000003,0.22499999999999998,0.11511166822271557,0.0,0.0,Rendah,Kecil
PCKT-101018,Pemprov Sumut,Alkes,2025-01-29,50000000,41491558,38534938,0.668,0.315,0.20506441334403494,0.2797112180547404,0.33199999999999996,0.685,0.39410560902737024,0.0,0.0,Rendah,Kecil
PCKT-100987,Pemprov Jateng,Alkes,2025-01-29,50000000,41754715,39594964,0.847,0.678,0.19746955523466034,0.27090503529719145,0.15300000000000002,0.32199999999999995,0.2542025176485957,0.0,0.0,Rendah,Kecil
PCKT-100527,Pemprov Jateng,Alkes,2025-01-30,50000000,48625488,38300318,0.802,0.575,0.02826731528123687,0.04422017826565516,0.19799999999999995,0.42500000000000004,0.17786008913282758,0.0,0.0,Rendah,Kecil
PCKT-100239,BPK,Konstruksi,2025-01-30,50000000,57474218,65478000,0.765,0.606,0.0,0.0,0.235,0.394,0.15725,0.0,0.0,Rendah,Kecil
PCKT-100577,Kominfo,Barang-NonIT,2025-01-30,50000000,36895693,35300452,0.867,0.916,0.3551717269546882,0.4334980538501624,0.133,0.08399999999999996,0.27099902692508115,0.0,0.0,Rendah,Kecil
PCKT-100753,Pemprov Jabar,Jasa Konsultan,2025-01-30,50000000,47269580,43001992,0.671,0.478,0.057762730280235194,0.08827819010378823,0.32899999999999996,0.522,0.2568890950518941,0.0,0.0,Rendah,Kecil
PCKT-100430,BPK,Konstruksi,2025-01-31,50000000,48807648,37908224,0.759,0.161,0.02442961398180875,0.03833332723910465,0.241,0.839,0.28916666361955234,0.0,0.0,Rendah,Kecil
PCKT-100612,Kemendikbud,Barang-IT,2025-01-31,50000000,51989360,51732530,1.0,0.73,0.0,0.0,0.0,0.27,0.0675,0.0,0.0,Rendah,Kecil
PCKT-100593,Pemprov Jateng,Konstruksi,2025-01-31,50000000,36862456,42220872,0.937,0.941,0.3563936163124888,0.4346044962562672,0.06299999999999994,0.05900000000000005,0.2478022481281336,0.0,0.0,Rendah,Kecil
PCKT-100365,Pemprov Jateng,Barang-NonIT,2025-01-31,50000000,40615938,49506012,0.71,0.448,0.23104383308838022,0.3090377812764098,0.29000000000000004,0.552,0.3650188906382049,0.0,0.0,Rendah,Kecil
PCKT-100448,BPK,Jasa Konsultan,2025-01-31,50000000,55345991,51504548,0.822,0.695,0.0,0.0,0.17800000000000005,0.30500000000000005,0.12075000000000002,0.0,0.0,Rendah,Kecil
PCKT-101105,Kemenkeu,Konstruksi,2025-01-31,50000000,44217670,46019575,0.724,0.965,0.13076966742028695,0.18879255455096966,0.276,0.03500000000000003,0.17214627727548484,0.0,0.0,Rendah,Kecil
PCKT-100899,Pemprov Jabar,Barang-IT,2025-02-01,50000000,50879889,52160576,0.734,0.543,0.0,0.0,0.266,0.45699999999999996,0.18075,0.0,0.0,Rendah,Kecil
PCKT-100508,Kemendikbud,Barang-IT,2025-02-01,50000000,43951809,30443194,0.826,0.885,0.13760960328163058,0.19762192360844721,0.17400000000000004,0.11499999999999999,0.17106096180422362,0.0,0.0,Rendah,Kecil
PCKT-100694,Pemprov Jabar,Jasa Konsultan,2025-02-01,50000000,42102151,45303825,0.733,0.265,0.18758777906620497,0.25928581734284517,0.267,0.735,0.3801429086714226,0.0,0.0,Rendah,Kecil
PCKT-100096,Kominfo,Alkes,2025-02-01,50000000,43980740,53714097,0.792,0.305,0.1368612715475001,0.19666063627009733,0.20799999999999996,0.6950000000000001,0.3240803181350487,0.0,0.0,Rendah,Kecil
PCKT-100587,Kominfo,Jasa Konsultan,2025-02-01,50000000,40855122,44756301,0.673,0.642,0.22383675662503222,0.30102395701180373,0.32699999999999996,0.358,0.3217619785059018,0.0,0.0,Rendah,Kecil
PCKT-101074,Pemprov Jateng,Alkes,2025-02-01,50000000,47411128,54852443,0.798,0.123,0.05460473330227452,0.08365978845833755,0.20199999999999996,0.877,0.31157989422916876,0.0,0.0,Rendah,Kecil
PCKT-100522,Kementerian Y,Jasa Konsultan,2025-02-02,50000000,54997885,59602702,0.873,0.539,0.0,0.0,0.127,0.46099999999999997,0.147,0.0,0.0,Rendah,Kecil
PCKT-100866,BPK,Alkes,2025-02-02,50000000,60305014,59160593,0.664,0.376,0.0,0.0,0.33599999999999997,0.624,0.24,0.0,0.0,Rendah,Kecil
PCKT-100851,Kominfo,Barang-NonIT,2025-02-03,50000000,59575530,64531765,0.891,0.433,0.0,0.0,0.10899999999999999,0.567,0.16899999999999998,0.0,0.0,Rendah,Kecil
PCKT-100689,Pemkab X,Barang-IT,2025-02-03,50000000,47255957,45671123,0.818,0.799,0.05806766330009992,0.08872290414419948,0.18200000000000005,0.20099999999999996,0.14011145207209974,0.0,0.0,Rendah,Kecil
PCKT-100994,Kemenkeu,Barang-NonIT,2025-02-03,109653823,42484508,73041166,0.595,0.322,1.581030784209623,0.9203130347894652,0.405,0.6779999999999999,0.7309065173947327,0.8539870250451636,68444236.68057448,Sangat Tinggi,Kecil
PCKT-100599,Pemprov Sumut,Konstruksi,2025-02-03,50000000,42232493,52418682,0.844,0.525,0.1839225309289698,0.25492921335570595,0.15600000000000003,0.475,0.285214606677853,0.0,0.0,Rendah,Kecil
PCKT-100188,Kemenkes,Konstruksi,2025-02-03,50000000,48071763,55133059,0.778,0.757,0.04011163476571475,0.06216252785669962,0.22199999999999998,0.243,0.1473312639283498,0.0,0.0,Rendah,Kecil
PCKT-101184,Kemenag,Alkes,2025-02-03,50000000,36939891,43271983,0.59,0.178,0.35355028524583354,0.4320264659865626,0.41000000000000003,0.8220000000000001,0.5240132329932813,0.0,0.0,Rendah,Kecil
PCKT-100951,Pemkab X,Alkes,2025-02-04,50000000,48291537,56965519,0.796,0.341,0.035378103620930516,0.05503270995219489,0.20399999999999996,0.659,0.24326635497609744,0.0,0.0,Rendah,Kecil
PCKT-100580,Pemprov Sumut,Konstruksi,2025-02-04,50000000,49709204,54979998,0.701,0.3,0.0058499427993254525,0.009316240883320948,0.29900000000000004,0.7,0.2544081204416605,0.0,0.0,Rendah,Kecil
PCKT-101101,Kemendikbud,Konstruksi,2025-02-04,50000000,36405770,36273122,0.788,0.692,0.3734086657142535,0.449789235039749,0.21199999999999997,0.30800000000000005,0.3548946175198745,0.0,0.0,Rendah,Kecil
PCKT-100380,Pemkab X,Barang-NonIT,2025-02-04,50000000,49826139,60634944,0.723,0.133,0.0034893532489041544,0.005567409410648039,0.277,0.867,0.288783704705324,0.0,0.0,Rendah,Kecil
PCKT-100066,Pemprov Jabar,Jasa Konsultan,2025-02-05,50000000,46399903,33736393,0.679,0.926,0.07758845961380566,0.11674517977292642,0.32099999999999995,0.07399999999999995,0.1571225898864632,0.0,0.0,Rendah,Kecil
PCKT-100765,Pemprov Jateng,Jasa Konsultan,2025-02-05,50000000,40096238,39371769,0.729,0.859,0.2469997808771985,0.3264544471436194,0.271,0.14100000000000001,0.2662272235718097,0.0,0.0,Rendah,Kecil
PCKT-100564,Kemenhub,Barang-NonIT,2025-02-05,50000000,58878152,66267289,0.895,0.424,0.0,0.0,0.10499999999999998,0.5760000000000001,0.17025,0.0,0.0,Rendah,Kecil
PCKT-100407,Kemendikbud,Konstruksi,2025-02-06,50000000,42242511,40575543,0.966,0.356,0.1836417584172494,0.25459442552808,0.03400000000000003,0.644,0.29679721276404003,0.0,0.0,Rendah,Kecil
PCKT-100567,Pemprov Sumut,Barang-IT,2025-02-06,50000000,45972993,45639052,0.81,0.101,0.08759505825518038,0.130773978029731,0.18999999999999995,0.899,0.3376369890148655,0.0,0.0,Rendah,Kecil
PCKT-100644,Kemenhub,Alkes,2025-02-06,50000000,41862624,40884120,0.953,0.736,0.19438284613979287,0.26729532243372767,0.04700000000000004,0.264,0.21139766121686385,0.0,0.0,Rendah,Kecil
PCKT-100421,Kemenkes,Barang-NonIT,2025-02-06,50000000,43930889,37816369,0.788,0.568,0.13815133584025582,0.1983171012099445,0.21199999999999997,0.43200000000000005,0.2601585506049723,0.0,0.0,Rendah,Kecil
PCKT-100208,Kemendikbud,Barang-NonIT,2025-02-07,50000000,49132145,52845160,0.906,0.315,0.017663690441359726,0.027866272941119763,0.09399999999999997,0.685,0.2086831364705599,0.0,0.0,Rendah,Kecil
PCKT-100616,Pemprov Sumut,Barang-IT,2025-02-07,50000000,48073225,49692104,0.986,0.314,0.04008000295382721,0.06211506185796145,0.014000000000000012,0.6859999999999999,0.20605753092898071,0.0,0.0,Rendah,Kecil
PCKT-100371,Kementerian Y,Barang-IT,2025-02-07,50000000,45667458,50904111,0.871,0.262,0.09487153850341308,0.14083514604105896,0.129,0.738,0.2871675730205295,0.0,0.0,Rendah,Kecil
PCKT-100498,Pemprov Jabar,Barang-NonIT,2025-02-08,50000000,51755582,51283540,0.997,0.5,0.0,0.0,0.0030000000000000027,0.5,0.12575,0.0,0.0,Rendah,Kecil
PCKT-100223,Kemendikbud,Barang-NonIT,2025-02-08,50000000,42336447,48622291,0.96,0.654,0.18101549712001103,0.2514556278065956,0.040000000000000036,0.346,0.2222278139032978,0.0,0.0,Rendah,Kecil
PCKT-100655,Kementerian Y,Jasa Konsultan,2025-02-08,50000000,58858334,71815470,0.941,0.282,0.0,0.0,0.05900000000000005,0.718,0.19425,0.0,0.0,Rendah,Kecil
PCKT-100892,Pemprov Jateng,Jasa Konsultan,2025-02-08,50000000,46569675,43901982,0.775,0.94,0.07366005882583462,0.11117604959666427,0.22499999999999998,0.06000000000000005,0.12683802479833214,0.0,0.0,Rendah,Kecil
PCKT-100334,Pemprov Jateng,Konstruksi,2025-02-08,50000000,47585970,43605271,0.787,0.596,0.0507298684885482,0.0779610300684127,0.21299999999999997,0.404,0.19323051503420635,0.0,0.0,Rendah,Kecil
PCKT-100794,BPK,Barang-IT,2025-02-08,50000000,41047309,42245851,0.809,0.766,0.2181066485990592,0.29458615750252126,0.19099999999999995,0.23399999999999999,0.2535430787512606,0.0,0.0,Rendah,Kecil
PCKT-100791,Kementerian Y,Konstruksi,2025-02-08,50000000,48298977,62773063,0.902,0.471,0.03521861342943144,0.054791538359420744,0.09799999999999998,0.529,0.18414576917971037,0.0,0.0,Rendah,Kecil
PCKT-100111,Pemprov Sumut,Konstruksi,2025-02-09,50000000,49301244,58194397,0.979,0.448,0.014173192059819017,0.022421914350507,0.02100000000000002,0.552,0.15446095717525352,0.0,0.0,Rendah,Kecil
PCKT-100774,Pemprov Jateng,Jasa Konsultan,2025-02-09,50000000,46226988,42611983,0.836,0.184,0.08161924804618462,0.12242319189955286,0.16400000000000003,0.8160000000000001,0.3062115959497764,0.0,0.0,Rendah,Kecil
PCKT-100033,Kominfo,Alkes,2025-02-10,50000000,42481429,43896778,1.0,0.815,0.17698488909118382,0.24661268626145594,0.0,0.18500000000000005,0.16955634313072798,0.0,0.0,Rendah,Kecil
PCKT-101064,Pemkab X,Barang-IT,2025-02-11,50000000,49559938,52629739,0.856,0.574,0.008879389639268718,0.014106579896025484,0.14400000000000002,0.42600000000000005,0.14955328994801276,0.0,0.0,Rendah,Kecil
PCKT-100500,Kemenag,Jasa Konsultan,2025-02-11,50000000,40010430,35907355,0.862,0.679,0.24967414746604824,0.3293303820682736,0.138,0.32099999999999995,0.2794151910341368,0.0,0.0,Rendah,Kecil
PCKT-100781,Kemenag,Barang-NonIT,2025-02-11,50000000,38319765,42446275,0.662,0.822,0.30480967197998216,0.3859601650483022,0.33799999999999997,0.17800000000000005,0.3219800825241511,0.0,0.0,Rendah,Kecil
PCKT-100411,Kemenhub,Barang-IT,2025-02-11,50000000,50674535,62958532,0.884,0.358,0.0,0.0,0.11599999999999999,0.642,0.1895,0.0,0.0,Rendah,Kecil
PCKT-100028,Kemenkes,Konstruksi,2025-02-12,50000000,41580214,39419365,0.953,0.643,0.20249501361392705,0.276743987349242,0.04700000000000004,0.357,0.239371993674621,0.0,0.0,Rendah,Kecil
PCKT-101085,Kemendikbud,Alkes,2025-02-12,50000000,40476328,43955609,0.93,0.501,0.2352899205678934,0.31371608931953576,0.06999999999999995,0.499,0.29910804465976787,0.0,0.0,Rendah,Kecil
PCKT-100582,Kemenkes,Alkes,2025-02-12,50000000,47915619,49622323,0.665,0.807,0.04350107634005521,0.06723475432217407,0.33499999999999996,0.19299999999999995,0.16561737716108701,0.0,0.0,Rendah,Kecil
PCKT-101088,Kominfo,Alkes,2025-02-12,50000000,50513549,48224976,0.719,0.497,0.0,0.0,0.281,0.503,0.196,0.0,0.0,Rendah,Kecil
PCKT-100103,Kemenkes,Barang-NonIT,2025-02-12,50000000,50077144,56463281,1.0,0.579,0.0,0.0,0.0,0.42100000000000004,0.10525000000000001,0.0,0.0,Rendah,Kecil
PCKT-100114,Kemenkes,Konstruksi,2025-02-13,50000000,48267828,54341943,0.723,0.821,0.03588667797523435,0.05580133499439488,0.277,0.17900000000000005,0.14190066749719746,0.0,0.0,Rendah,Kecil
PCKT-100002,Kemendikbud,Jasa Konsultan,2025-02-13,50000000,38428676,41974599,1.0,0.973,0.30111170106407,0.3823162733529454,0.0,0.027000000000000024,0.1979081366764727,0.0,0.0,Rendah,Kecil
PCKT-100850,Kemenkeu,Alkes,2025-02-13,50000000,44647370,41657296,0.657,0.652,0.11988679288388096,0.17454362899213516,0.34299999999999997,0.348,0.26002181449606754,0.0,0.0,Rendah,Kecil
PCKT-100294,Kemenag,Alkes,2025-02-13,50000000,56868668,44549863,0.637,0.585,0.0,0.0,0.363,0.41500000000000004,0.1945,0.0,0.0,Rendah,Kecil
PCKT-101138,Kominfo,Konstruksi,2025-02-14,50000000,54747654,54639474,0.775,0.908,0.0,0.0,0.22499999999999998,0.09199999999999997,0.07924999999999999,0.0,0.0,Rendah,Kecil
PCKT-100867,Kemenhub,Konstruksi,2025-02-14,50000000,48707649,42583451,0.695,0.845,0.026532814178734022,0.041564012425074015,0.30500000000000005,0.15500000000000003,0.13578200621253703,0.0,0.0,Rendah,Kecil
PCKT-100016,Kominfo,Konstruksi,2025-02-14,50000000,38041441,38165000,0.762,0.764,0.3143560991814164,0.39526791799220207,0.238,0.236,0.316133958996101,0.0,0.0,Rendah,Kecil
PCKT-100532,Pemprov Jabar,Barang-IT,2025-02-14,50000000,47841888,48032551,0.808,0.689,0.04510925655776796,0.06963175653582854,0.19199999999999995,0.31100000000000005,0.16056587826791427,0.0,0.0,Rendah,Kecil
PCKT-101143,Pemprov Sumut,Barang-IT,2025-02-14,50000000,51761668,54405730,0.858,0.581,0.0,0.0,0.14200000000000002,0.41900000000000004,0.14025,0.0,0.0,Rendah,Kecil
PCKT-100653,Kemenhub,Jasa Konsultan,2025-02-14,50000000,44443522,47222841,0.856,0.177,0.12502334985962635,0.18129983394770222,0.14400000000000002,0.823,0.3323999169738511,0.0,0.0,Rendah,Kecil
PCKT-100569,Kemenag,Konstruksi,2025-02-15,50000000,44787858,41969518,0.828,0.364,0.11637399582717263,0.16989110941730345,0.17200000000000004,0.636,0.28694555470865174,0.0,0.0,Rendah,Kecil
PCKT-100112,Pemprov Jabar,Jasa Konsultan,2025-02-15,50000000,47445934,50510674,0.586,0.18,0.05383108276464744,0.08252480278174434,0.41400000000000003,0.8200000000000001,0.3497624013908722,0.0,0.0,Rendah,Kecil
PCKT-101066,Pemprov Sumut,Konstruksi,2025-02-15,50000000,46770087,59640951,0.792,0.192,0.06905937549357136,0.1046091935747735,0.20799999999999996,0.808,0.30630459678738675,0.0,0.0,Rendah,Kecil
PCKT-100839,Pemprov Jateng,Barang-IT,2025-02-15,50000000,47032280,52844220,0.776,0.417,0.06309964135270499,0.09603029033974742,0.22399999999999998,0.583,0.2497651451698737,0.0,0.0,Rendah,Kecil
